,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
1136,192708,Carlos Eduardo,28,https://cdn.sofifa.org/players/4/19/192708.png,Brazil,https://cdn.sofifa.org/flags/54.png,77,77,Al Hilal,https://cdn.sofifa.org/teams/2/light/605.png,€9M,€41K,1999,Right,2,4,4,High/ Medium,Normal,No,CAM,3,"Jul 5, 2015",,2020,6'0,163lbs,76+2,76+2,76+2,75+2,76+2,76+2,76+2,75+2,76+2,76+2,76+2,75+2,73+2,73+2,73+2,75+2,64+2,65+2,65+2,65+2,64+2,62+2,61+2,61+2,61+2,62+2,76,79,76,74,75,74,76,75,75,78,65,74,72,77,51,77,69,68,78,74,60,55,80,79,75,72,57,50,38,8,8,10,6,10,€15.3M
1137,115909,Rubén Castro,37,https://cdn.sofifa.org/players/4/19/115909.png,Spain,https://cdn.sofifa.org/flags/45.png,77,77,UD Las Palmas,https://cdn.sofifa.org/teams/2/light/472.png,€3.2M,€11K,1860,Right,2,3,3,Medium/ Low,Normal,No,ST,7,"Jul 13, 2018",,2020,5'7,150lbs,76+2,76+2,76+2,76+2,77+2,77+2,77+2,76+2,75+2,75+2,75+2,72+2,65+2,65+2,65+2,72+2,52+2,49+2,49+2,49+2,52+2,48+2,43+2,43+2,43+2,48+2,60,81,71,67,70,80,69,68,45,78,77,73,85,83,77,74,76,55,57,75,50,37,83,74,76,68,36,12,14,14,8,15,8,12,€5.1M
1138,212678,L. Augustinsson,24,https://cdn.sofifa.org/players/4/19/212678.png,Sweden,https://cdn.sofifa.org/flags/46.png,77,82,SV Werder Bremen,https://cdn.sofifa.org/teams/2/light/38.png,€10M,€22K,2032,Left,1,2,3,High/ Medium,Lean,No,LB,6,"Jul 1, 2017",,2022,5'11,159lbs,65+2,65+2,65+2,71+2,69+2,69+2,69+2,71+2,70+2,70+2,70+2,73+2,72+2,72+2,72+2,73+2,76+2,74+2,74+2,74+2,76+2,75+2,71+2,71+2,71+2,75+2,77,55,56,73,54,73,75,70,74,74,77,79,76,73,72,69,69,89,65,59,68,73,65,73,62,74,74,76,77,10,12,10,15,8,€17.8M
1139,189127,S. Aziz,27,https://cdn.sofifa.org/players/4/19/189127.png,Turkey,https://cdn.sofifa.org/flags/48.png,77,79,Galatasaray SK,https://cdn.sofifa.org/teams/2/light/325.png,€8.5M,€48K,1706,Right,1,3,2,Low/ High,Normal,No,RCB,4,"Jun 24, 2016",,2020,6'0,174lbs,51+2,51+2,51+2,52+2,50+2,50+2,50+2,52+2,53+2,53+2,53+2,55+2,59+2,59+2,59+2,55+2,68+2,71+2,71+2,71+2,68+2,70+2,75+2,75+2,75+2,70+2,43,26,78,71,42,52,36,36,66,60,74,72,65,72,62,42,82,74,79,31,80,78,24,44,38,74,74,76,75,13,9,8,14,10,€16.8M
1140,140233,G. Ochoa,32,https://cdn.sofifa.org/players/4/19/140233.png,Mexico,https://cdn.sofifa.org/flags/83.png,77,77,Standard de Liège,https://cdn.sofifa.org/teams/2/light/232.png,€5M,€13K,1204,Right,3,3,1,Medium/ Medium,Lean,Yes,GK,13,"Jul 13, 2017",,2019,6'1,172lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,15,12,19,31,16,10,14,17,32,18,47,50,65,71,42,25,75,34,56,11,19,23,16,48,16,57,21,10,12,76,68,75,77,83,€7.5M
1141,172233,P. Hetemaj,31,https://cdn.sofifa.org/players/4/19/172233.png,Finland,https://cdn.sofifa.org/flags/17.png,77,77,Chievo Verona,https://cdn.sofifa.org/teams/2/light/192.png,€7.5M,€19K,2136,Right,2,4,3,High/ High,Lean,No,CM,56,"Jul 1, 2011",,2023,5'9,168lbs,69+2,69+2,69+2,73+2,73+2,73+2,73+2,73+2,74+2,74+2,74+2,75+2,76+2,76+2,76+2,75+2,76+2,75+2,75+2,75+2,76+2,74+2,72+2,72+2,72+2,74+2,74,54,58,78,77,77,74,69,76,78,78,74,78,75,81,76,90,88,67,73,86,73,73,76,69,77,69,72,76,13,11,8,9,6,€12.8M
1142,199626,André André,28,https://cdn.sofifa.org/players/4/19/199626.png,Portugal,https://cdn.sofifa.org/flags/38.png,77,77,Vitória Guimarães,https://cdn.sofifa.org/teams/2/light/1887.png,€9M,€13K,2078,Right,2,4,3,High/ High,Normal,No,LCM,11,"Jul 4, 2018",,2021,5'9,143lbs,71+2,71+2,71+2,74+2,74+2,74+2,74+2,74+2,75+2,75+2,75+2,75+2,76+2,76+2,76+2,75+2,73+2,74+2,74+2,74+2,73+2,72+2,71+2,71+2,71+2,72+2,72,68,64,80,64,78,78,61,76,81,68,69,74,73,74,74,70,72,61,70,77,76,76,75,84,80,73,74,65,9,11,15,9,7,€18.9M
1143,238794,Vinícius Júnior,17,https://cdn.sofifa.org/players/4/19/238794.png,Brazil,https://cdn.sofifa.org/flags/54.png,77,92,Real Madrid,https://cdn.sofifa.org/teams/2/light/243.png,€17.5M,€66K,1849,Right,1,4,5,High/ Medium,Lean,No,LW,28,"Jul 12, 2018",,2025,5'9,161lbs,72+2,72+2,72+2,76+2,75+2,75+2,75+2,76+2,74+2,74+2,74+2,75+2,65+2,65+2,65+2,75+2,56+2,50+2,50+2,50+2,56+2,52+2,42+2,42+2,42+2,52+2,65,70,50,70,71,81,77,62,48,80,92,94,90,70,82,74,74,79,59,68,48,26,74,69,65,75,32,25,18,5,7,7,7,10,€46.8M
1144,138699,B. Džemaili,32,https://cdn.sofifa.org/players/4/19/138699.png,Switzerland,https://cdn.sofifa.org/flags/47.png,77,77,Bologna,https://cdn.sofifa.org/teams/2/light/189.png,€6.5M,€33K,2087,Right,2,4,4,High/ Medium,Normal,No,LCM,31,"Aug 17, 2016",,2019,5'10,161lbs,74+2,74+2,74+2,74+2,75+2,75+2,75+2,74+2,75+2,75+2,75+2,74+2,76+2,76+2,76+2,74+2,73+2,74+2,74+2,74+2,73+2,72+2,71+2,71+2,71+2,72+2,75,70,66,78,75,77,79,70,74,78,59,65,68,79,68,86,59,77,67,80,78,69,77,77,68,79,78,70,69,13,7,11,6,14,€11.1M
1145,192715,Juanpe,27,https://cdn.sofifa.org/players/4/19/192715.png,Spain,https://cdn.sofifa.org/flags/45.png,77,78,Girona FC,https://cdn.sofifa.org/teams/2/light/110062.png,€8.5M,€27K,1561,Right,1,3,2,Low/ High,Normal,Yes,LCB,15,"Jul 7, 2016",,2022,6'3,187lbs,52+2,52+2,52+2,49+2,52+2,52+2,52+2,49+2,54+2,54+2,54+2,53+2,62+2,62+2,62+2,53+2,66+2,72+2,72+2,72+2,66+2,68+2,75+2,75+2,75+2,68+2,35,35,81,79,13,38,28,35,60,70,41,63,32,72,33,48,70,71,78,27,79,75,32,54,37,65,65,81,78,11,8,11,8,13,€18.5M
1146,203980,K. Fortounis,25,https://cdn.sofifa.org/players/4/19/203980.png,Greece,https://cdn.sofifa.org/flags/22.png,77,80,Olympiacos CFP,https://cdn.sofifa.org/teams/2/light/280.png,€11M,€1K,1971,Right,2,4,3,High/ Low,Lean,No,CAM,10,"Jul 21, 2014",,2020,5'11,168lbs,72+2,72+2,72+2,76+2,75+2,75+2,75+2,76+2,76+2,76+2,76+2,75+2,71+2,71+2,71+2,75+2,60+2,58+2,58+2,58+2,60+2,56+2,50+2,50+2,50+2,56+2,75,72,57,77,71,81,84,80,74,78,73,77,78,74,64,74,61,65,66,77,63,32,73,76,80,77,45,35,38,16,15,16,13,11,€25M
