,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
5680,225289,N. Fernández,22,https://cdn.sofifa.org/players/4/19/225289.png,Argentina,https://cdn.sofifa.org/flags/52.png,69,77,Defensa y Justicia,https://cdn.sofifa.org/teams/2/light/111710.png,€1.6M,€6K,1674,Right,1,3,3,High/ Low,Normal,No,ST,29,"Apr 8, 2013",,2021,5'5,146lbs,67+2,67+2,67+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,70+2,69+2,61+2,61+2,61+2,69+2,49+2,43+2,43+2,43+2,49+2,45+2,34+2,34+2,34+2,45+2,61,69,57,67,64,74,57,48,50,70,76,78,83,69,87,66,75,70,37,65,33,17,75,69,56,68,16,17,18,7,14,10,11,8,€2.7M
5681,233225,S. Taniguchi,26,https://cdn.sofifa.org/players/4/19/233225.png,Japan,https://cdn.sofifa.org/flags/163.png,69,70,Kawasaki Frontale,https://cdn.sofifa.org/teams/2/light/111730.png,€1M,€5K,1694,Right,1,3,2,Low/ High,Lean,Yes,LCB,5,"Jan 1, 2014",,2021,6'0,161lbs,55+2,55+2,55+2,55+2,54+2,54+2,54+2,55+2,54+2,54+2,54+2,57+2,58+2,58+2,58+2,57+2,65+2,65+2,65+2,65+2,65+2,66+2,68+2,68+2,68+2,66+2,59,30,71,64,36,55,35,32,63,61,63,71,61,60,62,61,79,77,73,45,66,68,55,39,45,60,67,71,65,8,13,11,14,14,€1.4M
5682,184585,A. Bogdán,30,https://cdn.sofifa.org/players/4/19/184585.png,Hungary,https://cdn.sofifa.org/flags/23.png,69,69,Hibernian,https://cdn.sofifa.org/teams/2/light/81.png,€675K,€28K,1089,Right,1,3,1,Medium/ Medium,Normal,Yes,GK,31,,Liverpool,"Jun 30, 2019",6'4,203lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,15,11,11,16,11,11,18,12,12,18,52,56,35,67,41,16,63,33,74,14,20,24,13,38,18,49,22,11,16,70,66,66,69,70,
5683,223755,M. Ritter,23,https://cdn.sofifa.org/players/4/19/223755.png,Germany,https://cdn.sofifa.org/flags/21.png,69,74,SC Paderborn 07,https://cdn.sofifa.org/teams/2/light/10030.png,€1.4M,€6K,1684,Right,1,4,3,Medium/ Medium,Normal,No,CAM,7,"Jun 28, 2018",,2021,5'8,159lbs,65+2,65+2,65+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,66+2,60+2,60+2,60+2,66+2,47+2,45+2,45+2,45+2,47+2,43+2,36+2,36+2,36+2,43+2,56,65,46,69,65,74,72,69,54,71,76,73,87,65,81,73,70,57,53,63,45,24,65,64,47,63,22,17,12,7,12,8,7,15,€2.3M
5684,162315,L. Ridgewell,33,https://cdn.sofifa.org/players/4/19/162315.png,England,https://cdn.sofifa.org/flags/14.png,69,69,Portland Timbers,https://cdn.sofifa.org/teams/2/light/111140.png,€425K,€4K,1692,Left,1,2,2,Medium/ Medium,Normal,Yes,CB,24,"Jun 25, 2014",,2018,6'2,174lbs,57+2,57+2,57+2,56+2,56+2,56+2,56+2,56+2,58+2,58+2,58+2,59+2,61+2,61+2,61+2,59+2,63+2,66+2,66+2,66+2,63+2,64+2,68+2,68+2,68+2,64+2,53,49,72,67,31,54,31,32,74,61,63,64,65,59,51,52,75,69,78,32,75,64,53,58,53,56,70,66,66,13,9,12,6,15,€638K
5685,206604,C. Labrín,27,https://cdn.sofifa.org/players/4/19/206604.png,Chile,https://cdn.sofifa.org/flags/55.png,69,71,Audax Italiano,https://cdn.sofifa.org/teams/2/light/101097.png,€1M,€3K,1469,Right,1,2,2,Low/ High,Normal,No,RCB,2,"May 27, 2015",,2018,5'11,179lbs,44+2,44+2,44+2,40+2,41+2,41+2,41+2,40+2,41+2,41+2,41+2,42+2,45+2,45+2,45+2,42+2,56+2,58+2,58+2,58+2,56+2,59+2,67+2,67+2,67+2,59+2,31,22,67,48,26,38,36,28,36,48,55,55,53,64,49,48,75,59,81,37,75,65,25,32,41,66,68,72,68,15,15,15,10,12,€1.5M
5686,236300,S. Eduok,24,https://cdn.sofifa.org/players/4/19/236300.png,Nigeria,https://cdn.sofifa.org/flags/133.png,69,73,Kasimpaşa SK,https://cdn.sofifa.org/teams/2/light/111339.png,€1.4M,€6K,1765,Left,1,3,3,Medium/ Low,Normal,No,RM,11,"Aug 28, 2016",,2020,5'9,181lbs,68+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,67+2,67+2,67+2,67+2,60+2,60+2,60+2,67+2,52+2,49+2,49+2,49+2,52+2,49+2,44+2,44+2,44+2,49+2,64,69,58,67,65,72,60,52,60,69,74,79,79,65,79,73,60,69,71,70,57,18,64,58,61,52,31,26,35,14,6,12,13,15,€2.8M
5687,183564,J. Buijs,29,https://cdn.sofifa.org/players/4/19/183564.png,Netherlands,https://cdn.sofifa.org/flags/34.png,69,69,V-Varen Nagasaki,https://cdn.sofifa.org/teams/2/light/112448.png,€825K,€3K,1900,Right,1,4,2,Medium/ Medium,Normal,No,CB,45,"Jul 16, 2018",,2021,6'0,176lbs,62+2,62+2,62+2,64+2,63+2,63+2,63+2,64+2,63+2,63+2,63+2,65+2,65+2,65+2,65+2,65+2,68+2,67+2,67+2,67+2,68+2,68+2,67+2,67+2,67+2,68+2,78,51,63,68,58,61,73,71,63,68,69,65,62,67,59,69,65,72,75,66,76,66,56,66,70,64,62,70,69,9,8,8,7,10,€1M
5688,187916,M. Olsson,30,https://cdn.sofifa.org/players/4/19/187916.png,Sweden,https://cdn.sofifa.org/flags/46.png,69,69,Derby County,https://cdn.sofifa.org/teams/2/light/91.png,€750K,€18K,1802,Left,1,2,2,High/ Medium,Normal,No,LB,29,"Jan 26, 2016",,2019,5'11,150lbs,59+2,59+2,59+2,63+2,62+2,62+2,62+2,63+2,62+2,62+2,62+2,65+2,62+2,62+2,62+2,65+2,68+2,63+2,63+2,63+2,68+2,68+2,63+2,63+2,63+2,68+2,68,40,59,64,48,68,51,41,57,61,79,79,77,70,76,66,73,80,59,52,48,60,58,62,42,64,66,69,67,10,15,15,12,10,€1.4M
5689,214029,M. Murillo,24,https://cdn.sofifa.org/players/4/19/214029.png,Colombia,https://cdn.sofifa.org/flags/56.png,69,74,Deportivo Cali,https://cdn.sofifa.org/teams/2/light/101102.png,€1.4M,€2K,1689,Right,1,3,3,Medium/ Medium,Stocky,No,ST,29,"Jan 1, 2012",,2023,6'0,176lbs,67+2,67+2,67+2,64+2,65+2,65+2,65+2,64+2,63+2,63+2,63+2,64+2,58+2,58+2,58+2,64+2,52+2,50+2,50+2,50+2,52+2,49+2,47+2,47+2,47+2,49+2,57,67,68,61,61,66,62,59,56,67,66,77,67,65,39,72,49,76,78,64,59,29,66,52,67,72,42,26,23,7,11,10,9,11,€2.1M
