,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause
852,197225,N. Lodeiro,29,https://cdn.sofifa.org/players/4/19/197225.png,Uruguay,https://cdn.sofifa.org/flags/60.png,78,78,Seattle Sounders FC,https://cdn.sofifa.org/teams/2/light/111144.png,€10M,€11K,1992,Left,2,4,4,Medium/ Medium,Normal,Yes,CAM,7,"Jul 27, 2016",,2021,5'7,152lbs,69+2,69+2,69+2,76+2,74+2,74+2,74+2,76+2,76+2,76+2,76+2,77+2,75+2,75+2,75+2,77+2,65+2,63+2,63+2,63+2,65+2,60+2,53+2,53+2,53+2,60+2,81,65,42,79,70,78,81,77,76,81,71,68,78,79,78,71,65,87,61,76,66,42,75,78,76,78,44,49,37,12,16,11,7,15,€15M
853,196934,O. Özyakup,25,https://cdn.sofifa.org/players/4/19/196934.png,Turkey,https://cdn.sofifa.org/flags/48.png,78,81,Beşiktaş JK,https://cdn.sofifa.org/teams/2/light/327.png,€13M,€47K,2105,Right,2,4,4,Medium/ High,Lean,No,RDM,8,"Jun 8, 2012",,2022,5'11,165lbs,70+2,70+2,70+2,75+2,74+2,74+2,74+2,75+2,77+2,77+2,77+2,76+2,76+2,76+2,76+2,76+2,72+2,72+2,72+2,72+2,72+2,69+2,65+2,65+2,65+2,69+2,77,62,50,83,72,78,83,77,78,80,71,72,88,73,79,80,72,76,62,76,75,66,74,80,78,82,60,65,64,7,10,9,15,13,€25.7M
854,143001,C. Tévez,34,https://cdn.sofifa.org/players/4/19/143001.png,Argentina,https://cdn.sofifa.org/flags/52.png,78,78,Boca Juniors,https://cdn.sofifa.org/teams/2/light/1877.png,€5M,€26K,1933,Right,3,3,4,Medium/ Low,Stocky,Yes,CAM,32,"Jan 6, 2018",,2019,5'7,176lbs,74+3,74+3,74+3,75+3,76+3,76+3,76+3,75+3,76+3,76+3,76+3,75+3,71+3,71+3,71+3,75+3,62+3,61+3,61+3,61+3,62+3,59+3,54+3,54+3,54+3,59+3,72,77,54,78,74,79,74,68,65,77,73,70,76,74,74,83,56,73,74,70,77,34,78,78,74,80,35,51,50,4,2,3,2,4,€7M
855,184477,K. Papadopoulos,26,https://cdn.sofifa.org/players/4/19/184477.png,Greece,https://cdn.sofifa.org/flags/22.png,78,80,Hamburger SV,https://cdn.sofifa.org/teams/2/light/28.png,€10.5M,€16K,1719,Right,2,3,2,Low/ High,Stocky,No,CB,9,"Jul 1, 2017",,2020,6'1,192lbs,53+2,53+2,53+2,47+2,48+2,48+2,48+2,47+2,48+2,48+2,48+2,48+2,52+2,52+2,52+2,48+2,62+2,65+2,65+2,65+2,62+2,66+2,77+2,77+2,77+2,66+2,44,24,88,54,44,40,40,43,50,52,60,59,53,69,60,68,91,61,90,58,92,64,35,44,46,60,77,81,80,11,10,12,9,10,€17.6M
856,182945,M. Gradel,30,https://cdn.sofifa.org/players/4/19/182945.png,Ivory Coast,https://cdn.sofifa.org/flags/108.png,78,78,Toulouse Football Club,https://cdn.sofifa.org/teams/2/light/1809.png,€10M,€32K,1966,Right,2,3,4,High/ High,Lean,Yes,LW,15,"Jul 1, 2018",,2021,5'10,154lbs,75+2,75+2,75+2,78+2,78+2,78+2,78+2,78+2,77+2,77+2,77+2,77+2,71+2,71+2,71+2,77+2,62+2,59+2,59+2,59+2,62+2,59+2,52+2,52+2,52+2,59+2,71,78,66,74,69,82,67,73,66,81,85,84,83,75,70,74,66,71,59,78,59,51,76,74,75,78,31,40,35,11,12,8,10,12,€20M
857,158626,M. Debuchy,32,https://cdn.sofifa.org/players/4/19/158626.png,France,https://cdn.sofifa.org/flags/18.png,78,78,AS Saint-Étienne,https://cdn.sofifa.org/teams/2/light/1819.png,€5.5M,€31K,2079,Right,3,3,3,High/ Medium,Normal,Yes,RB,26,"Jan 31, 2018",,2021,5'9,168lbs,70+3,70+3,70+3,71+3,70+3,70+3,70+3,71+3,70+3,70+3,70+3,72+3,72+3,72+3,72+3,72+3,76+3,75+3,75+3,75+3,76+3,76+3,76+3,76+3,76+3,76+3,77,62,74,75,62,74,74,61,73,75,74,73,74,78,73,74,81,74,72,68,79,76,63,64,66,75,78,78,78,8,9,7,15,10,€10.5M
858,172962,V. Moses,27,https://cdn.sofifa.org/players/4/19/172962.png,Nigeria,https://cdn.sofifa.org/flags/133.png,78,78,Chelsea,https://cdn.sofifa.org/teams/2/light/5.png,€11M,€105K,2110,Right,2,4,4,Medium/ Medium,Normal,Yes,RW,15,"Aug 24, 2012",,2021,5'10,170lbs,74+2,74+2,74+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,76+2,77+2,75+2,75+2,75+2,77+2,76+2,74+2,74+2,74+2,76+2,75+2,72+2,72+2,72+2,75+2,76,69,70,76,64,82,75,61,70,81,79,77,76,76,82,74,66,85,69,69,62,73,76,72,75,75,74,74,71,9,7,8,16,16,€20.4M
859,173474,Z. Junuzović,30,https://cdn.sofifa.org/players/4/19/173474.png,Austria,https://cdn.sofifa.org/flags/4.png,78,78,FC Red Bull Salzburg,https://cdn.sofifa.org/teams/2/light/191.png,€9.5M,€39K,2178,Right,2,4,3,High/ High,Stocky,No,CM,16,"Jul 1, 2018",,2021,5'8,152lbs,72+2,72+2,72+2,76+2,75+2,75+2,75+2,76+2,76+2,76+2,76+2,77+2,77+2,77+2,77+2,77+2,75+2,74+2,74+2,74+2,75+2,73+2,68+2,68+2,68+2,73+2,83,68,58,77,82,80,88,82,78,80,76,69,86,76,91,78,68,92,65,78,76,75,70,77,70,78,68,66,63,15,9,11,15,8,€14.3M
860,178085,Granero,30,https://cdn.sofifa.org/players/4/19/178085.png,Spain,https://cdn.sofifa.org/flags/45.png,78,78,RCD Espanyol,https://cdn.sofifa.org/teams/2/light/452.png,€9.5M,€30K,2011,Right,2,4,4,Medium/ Medium,Normal,Yes,LCM,23,"Jul 7, 2017",,2020,5'11,172lbs,71+2,71+2,71+2,73+2,73+2,73+2,73+2,73+2,75+2,75+2,75+2,73+2,76+2,76+2,76+2,73+2,69+2,73+2,73+2,73+2,69+2,68+2,68+2,68+2,68+2,68+2,78,73,59,81,58,77,80,76,80,80,55,50,68,77,67,77,53,55,68,77,72,74,71,78,73,71,58,76,62,11,14,7,12,14,€20M
861,189606,J. Baumgartlinger,30,https://cdn.sofifa.org/players/4/19/189606.png,Austria,https://cdn.sofifa.org/flags/4.png,78,78,Bayer 04 Leverkusen,https://cdn.sofifa.org/teams/2/light/32.png,€7.5M,€53K,1943,Right,2,3,2,Medium/ High,Normal,No,CDM,14,"Jul 1, 2016",,2020,6'0,190lbs,63+2,63+2,63+2,64+2,65+2,65+2,65+2,64+2,66+2,66+2,66+2,68+2,71+2,71+2,71+2,68+2,75+2,77+2,77+2,77+2,75+2,75+2,77+2,77+2,77+2,75+2,63,39,69,81,50,65,47,49,71,74,68,71,65,74,64,73,80,88,78,39,84,77,62,64,59,75,79,80,75,9,13,10,9,14,€12.8M
